nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       230  2.710242134E-02  5.078232933E-02 -1.946542683E-02 -2.470838295E+01 
       231  3.813174359E-02  5.067119934E-02 -1.937513331E-02 -3.014520874E+01 
       232  4.545215693E-02  7.762696179E-02 -1.930371614E-02 -5.008399615E+01 
       233  3.043189761E-02  5.058064138E-02 -1.930155393E-02 -2.559274386E+01 
       234 -4.543611943E-02  6.220764020E-02 -1.927090566E-02 -4.928964988E+01 
       235 -4.190117539E-02  5.031763094E-02 -1.908785708E-02 -4.372992534E+01 
       236  4.548918073E-02  6.348297314E-02 -1.908241482E-02 -4.961110137E+01 
       237  4.550758704E-02  6.856747747E-02 -1.903967726E-02 -4.941858347E+01 
       238 -2.470254584E-02  8.571384343E-02 -1.902782425E-02 -4.871987013E+01 
       239 -8.825547607E-03  8.677403016E-02 -1.896995527E-02 -4.584062706E+01 
       240  2.074801680E-02  5.016662495E-02 -1.896516474E-02 -2.472088322E+01 
       241 -4.553522881E-02  6.691054051E-02 -1.895781029E-02 -4.930675709E+01 
       242  4.553472238E-02  7.159133020E-02 -1.892355501E-02 -4.931201521E+01 
       243 -1.337416296E-05  8.701907017E-02 -1.880628778E-02 -4.615026450E+01 
       244 -3.898089450E-02  4.991819784E-02 -1.876331597E-02 -4.215919685E+01 
       245 -2.073538583E-02  4.973659052E-02 -1.861575907E-02 -3.764636374E+01 
       246 -2.653809150E-02  4.972251307E-02 -1.860432199E-02 -3.879774030E+01 
       247  8.817095362E-03  8.709107112E-02 -1.857171923E-02 -4.698794244E+01 
       248 -2.896803179E-02  8.569094214E-02 -1.850356241E-02 -4.993821271E+01 
       249  1.485493601E-02  4.957924259E-02 -1.848791357E-02 -2.579423624E+01 
       250 -3.737955859E-02  8.456979490E-02 -1.838833751E-02 -5.121262340E+01 
       251  4.566759094E-02  8.021868912E-02 -1.837167549E-02 -5.001746777E+01 
       252 -4.163275769E-02  8.385360913E-02 -1.829145988E-02 -5.072212050E+01 
       253  2.481554428E-02  8.636358619E-02 -1.823004908E-02 -4.782498478E+01 
       254 -8.444548385E-03  4.925719096E-02 -1.822624560E-02 -3.423052209E+01 
       255  2.486790667E-02  4.913074321E-02 -1.812350584E-02 -2.489189521E+01 
       256 -4.572778486E-02  6.958788032E-02 -1.810130851E-02 -4.924735948E+01 
       257 -1.450650905E-02  4.909545586E-02 -1.809483476E-02 -3.613206403E+01 
       258 -2.752898562E-03  4.905780801E-02 -1.806424606E-02 -3.207729812E+01 
       259 -4.572176687E-02  5.894825960E-02 -1.804071678E-02 -4.921920364E+01 
       260 -3.207013988E-02  4.899215486E-02 -1.801090223E-02 -3.985266007E+01 
       261 -4.577154278E-02  6.449251276E-02 -1.790941272E-02 -4.920181326E+01 
       262  3.035526068E-03  4.881732997E-02 -1.786885721E-02 -2.984097973E+01 
       263  9.031659621E-03  4.866727589E-02 -1.774693689E-02 -2.762710741E+01 
       264  1.830549574E-02  4.863705693E-02 -1.772238370E-02 -2.535447884E+01 
       265 -2.350742756E-02  4.862984607E-02 -1.771652478E-02 -3.819283341E+01 
       266  2.907867841E-02  8.638666249E-02 -1.765234337E-02 -4.806539733E+01 
       267  4.582063188E-02  4.854374091E-02 -1.764656376E-02 -4.774395136E+01 
       268  4.585228449E-02  6.021399308E-02 -1.751001251E-02 -4.966651659E+01 
       269  4.586823249E-02  6.673015159E-02 -1.750515571E-02 -4.936326633E+01 
       270 -2.935619625E-02  4.831019743E-02 -1.745680912E-02 -3.913629134E+01 
       271 -4.586638304E-02  4.830078472E-02 -1.744916076E-02 -4.956397325E+01 
       272  4.401711725E-02  4.824349536E-02 -1.740261316E-02 -3.588450279E+01 
       273  3.649756506E-02  4.817606427E-02 -1.734782458E-02 -2.887836799E+01 
       274 -1.732357463E-02  4.806696081E-02 -1.725917758E-02 -3.694792168E+01 
       275 -1.740235124E-02  8.772883962E-02 -1.721610084E-02 -4.803475655E+01 
       276 -4.442117306E-02  4.800540414E-02 -1.720916274E-02 -4.445496845E+01 
       277 -5.455595862E-03  4.795155888E-02 -1.716541358E-02 -3.327931592E+01 
       278  3.766356711E-02  8.558216810E-02 -1.712920554E-02 -4.887560060E+01 
       279 -1.160371650E-02  4.787656683E-02 -1.710448240E-02 -3.528622049E+01 
       280  3.255386415E-02  4.781656205E-02 -1.705572696E-02 -2.659192239E+01 
