nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       230  8.360334119E-02 -5.298215116E-02  1.440319956E-03  1.736145883E+02 
       231  6.108819800E-02 -5.284036232E-02  1.582108796E-03  1.048948796E+02 
       232  7.756691368E-02 -5.271195194E-02  1.710519180E-03  1.691857566E+02 
       233  5.498990695E-02 -4.350554769E-02  1.811976110E-03 -6.614117945E+01 
       234  5.462978035E-02 -4.096936303E-02  2.164151109E-03 -8.857701402E+01 
       235  6.671648485E-02 -5.200258936E-02  2.419881757E-03  1.318479286E+02 
       236  9.278700215E-02 -5.173079557E-02  2.691675554E-03  1.526122962E+02 
       237  5.482934649E-02 -4.373967572E-02  3.333861082E-03 -6.319672318E+01 
       238  9.445077102E-02 -3.591349089E-02  3.493095985E-03 -7.063284338E+01 
       239  5.546715037E-02 -4.929786446E-02  3.776600032E-03 -9.976758520E+01 
       240  9.621631354E-02 -5.050161566E-02  3.920855463E-03  6.313942903E+01 
       241  8.599839489E-02 -5.039982115E-02  4.022649965E-03  1.672666187E+02 
       242  9.144007189E-02 -5.033884791E-02  4.083623211E-03  1.535259022E+02 
       243  5.414525598E-02 -3.902632509E-02  4.107189050E-03 -5.066276953E+01 
       244  9.470401907E-02 -3.865254358E-02  4.201000520E-03 -5.678064913E+01 
       245  5.546563870E-02 -4.996580688E-02  4.456664240E-03 -2.386531011E+01 
       246  5.487368597E-02 -4.533370534E-02  4.572266179E-03 -8.761628598E+01 
       247  7.624423900E-02 -4.969368432E-02  4.728786799E-03  1.570862590E+02 
       248  5.800611267E-02 -4.965530455E-02  4.767166571E-03  8.791177937E+01 
       249  5.412355346E-02 -3.965101032E-02  4.905936089E-03 -5.347792775E+01 
       250  9.556563971E-02 -4.654468918E-02  5.182605882E-03 -6.236551996E+01 
       251  6.800704202E-02 -4.922697548E-02  5.195495642E-03  1.340986567E+02 
       252  9.402208775E-02 -3.437176104E-02  5.389572861E-03 -1.174208422E+02 
       253  9.309835917E-02 -4.819990195E-02  6.222569173E-03  1.356382264E+02 
       254  7.131653130E-02 -4.818154704E-02  6.240924084E-03  1.456056206E+02 
       255  9.552697338E-02 -4.773721582E-02  6.685255297E-03  2.149547576E+01 
       256  5.932711966E-02 -4.734725357E-02  7.075217545E-03  9.131721384E+01 
       257  9.402208775E-02 -3.605785116E-02  7.075662977E-03 -9.821529628E+01 
       258  8.392600443E-02 -4.676394641E-02  7.658524711E-03  1.559605533E+02 
       259  8.010451702E-02 -4.649459764E-02  7.927873475E-03  1.529442304E+02 
       260  6.373266985E-02 -4.637976518E-02  8.042705942E-03  1.171620557E+02 
       261  5.315244641E-02 -3.504496219E-02  8.088551950E-03 -1.784325710E+01 
       262  9.446852711E-02 -4.067039492E-02  8.107597707E-03 -8.317471431E+01 
       263  9.118549541E-02 -4.560169600E-02  8.820775121E-03  1.272686626E+02 
       264  9.356352379E-02 -3.421891590E-02  8.914598240E-03 -7.975652927E+01 
       265  5.364320138E-02 -3.984499539E-02  8.952533908E-03 -5.224043808E+01 
       266  9.433798383E-02 -4.048930353E-02  8.973516453E-03 -1.026849317E+02 
       267  9.491496647E-02 -4.528293868E-02  9.139532436E-03 -1.446040889E+01 
       268  5.417528832E-02 -4.432584053E-02  9.165825782E-03 -8.380295911E+01 
       269  8.582851623E-02 -4.523171547E-02  9.190755650E-03  1.405308986E+02 
       270  5.417709425E-02 -4.479848566E-02  9.623985463E-03 -1.323238214E+01 
       271  5.623358580E-02 -4.453461035E-02  9.887860772E-03  7.937194898E+01 
       272  7.215596227E-02 -4.390371788E-02  1.051875324E-02  1.397372933E+02 
