nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       317 -2.169004763E-01 -4.507740520E-02  1.139225411E-01 -5.639954403E+01 
       318 -1.728130157E-01 -6.809073139E-02  1.139779620E-01 -7.600100851E+01 
       319 -1.773469940E-01 -3.265731935E-02  1.140321466E-01 -1.598393782E+02 
       320 -2.210453347E-01 -6.522111472E-02  1.141060768E-01 -6.632037103E+01 
       321 -1.758896266E-01 -7.758234453E-02  1.141669036E-01 -7.568223543E+01 
       322 -1.856357101E-01 -3.235354008E-03  1.141769430E-01 -8.789214788E+01 
       323 -1.901855217E-01 -7.050132382E-03  1.141804079E-01 -9.164414048E+01 
       324 -1.987737767E-01 -7.276159626E-02  1.142082528E-01 -5.949392899E+01 
       325 -1.768572460E-01 -2.525294233E-02  1.142824055E-01 -1.433655118E+02 
       326 -1.798050396E-01 -4.783078489E-03  1.144444247E-01 -8.291050256E+01 
       327 -2.033160031E-01 -7.190414757E-02  1.145366442E-01 -5.967156101E+01 
       328 -2.187387461E-01 -5.407783681E-02  1.146014761E-01 -6.059942904E+01 
       329 -1.835613849E-01 -1.055336047E-03  1.147398540E-01 -9.208035493E+01 
       330 -1.998781786E-01 -2.502543917E-02  1.147717411E-01 -5.843633103E+01 
       331 -1.924859868E-01 -8.685632547E-03  1.148069135E-01 -1.006983503E+02 
       332 -1.768354578E-01 -3.004300732E-02  1.148688369E-01 -1.664334778E+02 
       333 -1.753345443E-01 -7.554959949E-02  1.148756045E-01 -7.705324884E+01 
       334 -1.806419922E-01 -1.805755739E-03  1.149067399E-01 -8.941747626E+01 
       335 -1.771146378E-01 -1.002067689E-02  1.150160675E-01 -9.337365965E+01 
       336 -1.883683586E-01 -2.716238800E-03  1.150266120E-01 -8.917192135E+01 
       337 -1.774581349E-01 -3.597023046E-02  1.150412209E-01 -1.185655703E+02 
       338 -2.177761516E-01 -4.965421124E-02  1.151636865E-01 -5.887024235E+01 
       339 -1.662491009E-01 -3.979989238E-02  1.151970353E-01 -1.989660641E+02 
       340 -1.960896680E-01 -1.492022245E-02  1.152017946E-01 -9.166474825E+01 
       341 -1.901743985E-01 -4.490861338E-03  1.152138238E-01 -9.364461784E+01 
       342 -1.776697717E-01 -5.314772795E-03  1.152658224E-01 -8.478252123E+01 
       343 -1.921712528E-01 -7.449927472E-02  1.153132873E-01 -6.188729298E+01 
       344 -1.847274885E-01 -7.608719626E-02  1.153637005E-01 -6.383041772E+01 
       345 -2.193314487E-01 -5.732866330E-02  1.153982388E-01 -6.146080272E+01 
       346 -1.761337211E-01 -1.514287091E-02  1.154520620E-01 -1.163114363E+02 
       347 -1.771307417E-01 -3.468186693E-02  1.154635472E-01 -1.504956556E+02 
       348 -2.137816504E-01 -3.044691445E-02  1.155301484E-01 -8.899903661E+01 
       349 -1.660488527E-01 -3.854926987E-02  1.155861006E-01 -1.184686605E+02 
       350 -1.842817389E-01  1.627254816E-03  1.155993247E-01 -9.581677888E+01 
       351 -1.954080856E-01 -1.284045739E-02  1.156279345E-01 -1.024835906E+02 
       352 -2.036769948E-01 -3.062237322E-02  1.156534599E-01 -5.436615055E+01 
       353 -1.670392193E-01 -3.836849249E-02  1.156775955E-01 -3.830174623E+01 
       354 -2.172237079E-01 -4.692036569E-02  1.158180599E-01 -5.751122202E+01 
       355 -1.765196041E-01 -8.020972997E-03  1.158205492E-01 -9.794564738E+01 
       356 -1.788904135E-01  6.710731533E-05  1.158800734E-01 -9.056894146E+01 
       357 -2.020114245E-01 -3.105084830E-02  1.159004061E-01 -6.012244785E+01 
       358 -1.677713726E-01 -4.695360790E-02  1.159171108E-01 -1.419072439E+02 
       359 -1.984123233E-01 -1.949979723E-02  1.159409536E-01 -7.495226714E+01 
       360 -1.824675567E-01  3.221426102E-03  1.160566174E-01 -1.006132684E+02 
       361 -2.133513327E-01 -2.871117947E-02  1.160793208E-01 -5.833461249E+01 
       362 -2.128836650E-01 -2.882057017E-02  1.161134929E-01 -1.788491197E+01 
       363 -1.756366725E-01 -1.997912742E-02  1.161700770E-01 -1.503441419E+02 
       364 -1.754807303E-01  3.587982041E-02  1.162285840E-01 -9.472275929E+01 
       365 -1.796421115E-01  2.458684942E-03  1.162334265E-01 -9.797058898E+01 
       366 -1.755488337E-01 -1.259736484E-02  1.163054886E-01 -1.219673178E+02 
       367 -2.017730150E-01 -2.968818680E-02  1.163147869E-01 -6.024628800E+01 
       368 -2.181519711E-01 -5.163799698E-02  1.163703881E-01 -5.948516623E+01 
       369 -1.868429027E-01  2.196776027E-03  1.163841289E-01 -9.115223020E+01 
       370 -1.888572309E-01  1.883545686E-04  1.164221335E-01 -8.873695078E+01 
       371 -1.813566457E-01 -7.715072256E-02  1.164959330E-01 -7.006736659E+01 
       372 -2.046441594E-01 -3.070038251E-02  1.165626760E-01 -4.933495224E+01 
       373 -2.074722564E-01 -3.010982512E-02  1.165845565E-01 -3.504310702E+01 
       374 -2.108632877E-01 -7.094769812E-02  1.165905107E-01 -6.105665358E+01 
       375 -1.682882723E-01 -4.893671252E-02  1.166354670E-01 -1.091749374E+02 
       376 -2.150416307E-01 -3.626966194E-02  1.166722927E-01 -6.214037507E+01 
       377 -1.751314296E-01  3.753894183E-02  1.166757951E-01 -9.724453847E+01 
       378 -1.961369770E-01 -7.410909826E-02  1.167544809E-01 -6.180062586E+01 
       379 -1.731454261E-01 -3.741403826E-02  1.167575216E-01 -4.851114494E+01 
       380 -1.942704439E-01 -7.978214030E-03  1.168317071E-01 -1.160358885E+02 
       381 -1.977658191E-01 -1.642388713E-02  1.168849268E-01 -8.837386852E+01 
       382 -1.744472249E-01 -3.718869882E-02  1.169173576E-01 -6.867809147E+01 
       383 -1.756199375E-01 -2.484451061E-02  1.169526246E-01 -1.729105666E+02 
       384 -1.711679327E-01 -6.010063829E-02  1.169548094E-01 -7.904334074E+01 
       385 -1.751018550E-01 -1.743258238E-02  1.169640926E-01 -1.545829630E+02 
       386 -1.693845394E-01  3.435724917E-02  1.169852657E-01 -1.027053145E+02 
       387 -1.829299177E-01  6.369637960E-03  1.170115685E-01 -1.049208189E+02 
       388 -2.003347217E-01 -2.413817663E-02  1.171381834E-01 -6.361994859E+01 
       389 -1.756758050E-01 -2.862422290E-03  1.171384529E-01 -1.024313980E+02 
       390 -1.760781812E-01 -8.390520414E-04  1.171730231E-01 -1.017785902E+02 
       391 -1.815995005E-01  3.687585705E-02  1.171831223E-01 -9.281299928E+01 
       392 -1.755264210E-01  3.557335031E-02  1.172467468E-01 -9.525470965E+01 
       393 -1.777628971E-01  4.734075848E-03  1.172810461E-01 -1.003672822E+02 
       394 -1.927182147E-01 -3.918092655E-03  1.172826371E-01 -1.101578358E+02 
       395 -2.056814822E-01 -7.225754667E-02  1.172841046E-01 -6.149608672E+01 
       396 -1.735627921E-01 -6.770007832E-02  1.173622658E-01 -8.043782519E+01 
       397 -1.713616711E-01  3.876712076E-02  1.174952126E-01 -1.037815792E+02 
       398 -1.779619402E-01  3.985763753E-02  1.174982972E-01 -9.854380609E+01 
       399 -1.702613956E-01 -5.636916605E-02  1.175496000E-01 -8.348497009E+01 
       400 -1.688916571E-01  3.657938689E-02  1.175890484E-01 -1.094529989E+02 
       401 -1.961883282E-01 -1.088972813E-02  1.176030328E-01 -1.160701806E+02 
       402 -2.143584273E-01 -3.293571433E-02  1.176181357E-01 -8.391137003E+01 
       403 -1.812509679E-01  3.862038054E-02  1.176587166E-01 -1.000560036E+02 
       404 -1.874141581E-01  4.923480087E-03  1.176729896E-01 -8.749958817E+01 
       405 -1.849860977E-01  7.163023151E-03  1.177008731E-01 -9.601562714E+01 
       406 -1.797048227E-01  7.729764510E-03  1.177917380E-01 -1.063760678E+02 
       407 -2.159153661E-01 -4.139255495E-02  1.177920939E-01 -6.690731376E+01 
       408 -1.750618010E-01 -2.221858478E-02  1.178272395E-01 -1.763693800E+02 
       409 -1.759966774E-01 -2.960470114E-02  1.178719299E-01 -1.604862566E+02 
       410 -1.943781303E-01 -6.205078466E-03  1.179414808E-01 -1.232323746E+02 
       411 -1.697153996E-01  3.412790213E-02  1.179490278E-01 -9.810705086E+01 
       412 -2.211473479E-01 -6.447713206E-02  1.179858319E-01 -6.189116896E+01 
       413 -1.760840412E-01  4.394448551E-03  1.179895818E-01 -9.950125390E+01 
       414 -1.997248426E-01 -2.137139949E-02  1.179944612E-01 -7.115478385E+01 
       415 -1.884206912E-01 -7.612704290E-02  1.180045127E-01 -6.396037566E+01 
       416 -1.742428062E-01 -7.644728082E-03  1.180889562E-01 -1.312200237E+02 
       417 -1.750282399E-01  6.222929203E-04  1.181372715E-01 -1.083540703E+02 
       418 -1.911806004E-01  5.428324850E-04  1.181572324E-01 -9.705579689E+01 
       419 -1.792346917E-01  9.259930240E-03  1.182178252E-01 -1.094083789E+02 
       420 -2.195963780E-01 -5.808103832E-02  1.182734722E-01 -6.021592445E+01 
       421 -1.668880181E-01 -4.322900100E-02  1.183542674E-01 -1.339623739E+02 
       422 -1.688187504E-01 -3.883332090E-02  1.183853264E-01 -8.213690560E+00 
       423 -1.711749158E-01  4.182617024E-02  1.184241781E-01 -1.089519333E+02 
       424 -2.153272308E-01 -3.847265712E-02  1.184907691E-01 -7.244975179E+01 
       425 -1.812462448E-01  3.637654189E-02  1.185510037E-01 -8.903404960E+01 
       426 -1.714401157E-01 -3.833271411E-02  1.185562793E-01 -8.271333786E+00 
       427 -1.739866576E-01 -1.211644701E-02  1.185847512E-01 -1.656568552E+02 
       428 -1.810951675E-01  1.149883959E-02  1.185850571E-01 -1.107438003E+02 
       429 -1.771674970E-01  4.333815586E-02  1.185977227E-01 -1.063769105E+02 
       430 -2.017266907E-01 -2.890197188E-02  1.186203277E-01 -6.637043840E+01 
       431 -1.754681125E-01 -2.696978008E-02  1.186766118E-01 -1.638757157E+02 
       432 -1.928661695E-01 -1.613272415E-03  1.186795787E-01 -1.139943455E+02 
       433 -1.767466315E-01 -3.423675068E-02  1.186910128E-01 -1.124235541E+02 
       434 -1.744009817E-01  4.421069631E-02  1.187399904E-01 -1.082405532E+02 
       435 -1.737501265E-01 -4.544596154E-03  1.187934898E-01 -1.336714083E+02 
       436 -1.854782542E-01  9.607349712E-03  1.188159742E-01 -9.052046598E+01 
       437 -2.180117059E-01 -7.013351636E-02  1.188312465E-01 -6.092965764E+01 
       438 -2.169860483E-01 -4.646627665E-02  1.189283806E-01 -5.908036020E+01 
       439 -1.658962761E-01  3.709174039E-02  1.189469538E-01 -1.197086333E+02 
       440 -1.841134704E-01  1.127276837E-02  1.189771489E-01 -9.983183686E+01 
       441 -1.727358401E-01  3.442568302E-02  1.190447324E-01 -9.814734138E+01 
       442 -1.762059363E-01  1.012092181E-02  1.191431162E-01 -1.104731390E+02 
       443 -2.181741939E-01 -5.178930936E-02  1.191909279E-01 -5.842455910E+01 
       444 -1.896717611E-01  5.298887742E-03  1.191961697E-01 -8.641988119E+01 
       445 -1.781444364E-01  3.550838219E-02  1.192370247E-01 -9.202602576E+01 
       446 -1.837960628E-01  4.055389332E-02  1.192484286E-01 -1.059885938E+02 
       447 -1.766632171E-01 -7.424024300E-02  1.192603681E-01 -8.474152546E+01 
       448 -1.983976957E-01 -1.571750001E-02  1.192941947E-01 -9.554885405E+01 
       449 -2.089045048E-01 -3.065183774E-02  1.193046308E-01 -2.712708397E+01 
       450 -2.167112655E-01 -4.504565360E-02  1.193691365E-01 -6.503484933E+01 
       451 -1.970964322E-01 -1.105836281E-02  1.193954943E-01 -1.186224160E+02 
       452 -1.638558413E-01  3.243734474E-02  1.194077341E-01 -1.139840318E+02 
       453 -1.734222989E-01 -9.492876668E-03  1.194100223E-01 -1.706989116E+02 
       454 -1.724452444E-01 -6.185525555E-02  1.194130116E-01 -7.506033100E+01 
       455 -2.011076313E-01 -2.617975629E-02  1.194185815E-01 -6.754075950E+01 
       456 -1.800434172E-01  1.450836254E-02  1.194808291E-01 -1.124054737E+02 
       457 -1.762348514E-01 -3.159254914E-02  1.195105464E-01 -1.134370067E+02 
       458 -1.743322473E-01  5.908477577E-03  1.195178275E-01 -1.194231614E+02 
       459 -1.739315142E-01 -1.690920171E-02  1.195327181E-01 -1.851925820E+02 
       460 -2.139607978E-01 -7.123425543E-02  1.196206896E-01 -6.163936812E+01 
       461 -2.111304553E-01 -3.028630761E-02  1.196416441E-01 -1.629720083E+01 
       462 -1.871748932E-01  3.728192075E-02  1.196681968E-01 -9.814897864E+01 
       463 -1.914555930E-01  3.011292065E-03  1.196952452E-01 -9.839963161E+01 
       464 -2.203968686E-01 -6.048130229E-02  1.197495595E-01 -5.997019786E+01 
       465 -1.675400764E-01  4.403226884E-02  1.197572725E-01 -1.169754290E+02 
       466 -1.776351176E-01 -3.739738368E-02  1.197582062E-01 -3.032578621E+01 
       467 -1.734267108E-01 -6.405781465E-02  1.197702335E-01 -8.007044946E+01 
       468 -1.798374208E-01  4.543236717E-02  1.197984307E-01 -1.111483397E+02 
       469 -2.162497582E-01 -4.363780905E-02  1.198083362E-01 -7.277164020E+01 
       470 -1.634793124E-01  3.399025130E-02  1.198151051E-01 -1.264775815E+02 
       471 -1.741242251E-01  7.955632232E-03  1.199003628E-01 -1.225965303E+02 
       472 -1.667495367E-01  4.376393306E-02  1.199273050E-01 -1.241612671E+02 
       473 -1.732622820E-01  4.798122767E-02  1.199273034E-01 -1.145020924E+02 
       474 -1.778935036E-01  1.516486696E-02  1.199335276E-01 -1.149567113E+02 
       475 -2.044476927E-01 -3.179942836E-02  1.199688293E-01 -4.883300327E+01 
       476 -1.648945634E-01  3.969218283E-02  1.200142987E-01 -1.263328393E+02 
       477 -1.756413504E-01  1.305597447E-02  1.200469669E-01 -1.143127153E+02 
       478 -1.728719042E-01  5.764664534E-04  1.201205390E-01 -1.448320539E+02 
       479 -1.759144660E-01 -7.108033414E-02  1.201394331E-01 -8.828833317E+01 
       480 -1.807975859E-01 -7.841168174E-02  1.201769041E-01 -7.238684330E+01 
       481 -1.868136888E-01  3.916769441E-02  1.201929356E-01 -1.086543703E+02 
       482 -1.773119789E-01 -3.611412287E-02  1.202050658E-01 -4.252456762E+01 
       483 -2.231224262E-01 -6.950051995E-02  1.202692993E-01 -6.062967306E+01 
       484 -1.733874821E-01 -1.433143088E-02  1.203291541E-01 -1.904888554E+02 
       485 -1.966945120E-01 -7.511458416E-02  1.203722445E-01 -6.382391869E+01 
       486 -1.957538446E-01 -6.129471595E-03  1.203773308E-01 -1.356219034E+02 
       487 -1.829139640E-01  4.432794172E-02  1.203956755E-01 -1.111499393E+02 
       488 -1.883929719E-01  9.924829784E-03  1.204044924E-01 -8.033706067E+01 
       489 -1.695039224E-01  4.818404990E-02  1.204632081E-01 -1.190030595E+02 
       490 -1.979899680E-01 -1.318690012E-02  1.204839316E-01 -1.083716143E+02 
       491 -1.851812118E-01  1.466708702E-02  1.205128893E-01 -9.163697765E+01 
       492 -1.827831437E-01  1.639060417E-02  1.205160554E-01 -1.021570723E+02 
       493 -1.998622726E-01 -2.061806658E-02  1.205570973E-01 -8.006606698E+01 
       494 -1.646692687E-01  3.224585857E-02  1.205778485E-01 -1.030114605E+02 
       495 -2.020968129E-01 -3.248684113E-02  1.205835459E-01 -7.154595238E+01 
       496 -1.725589745E-01 -3.880309620E-03  1.205864795E-01 -1.780075104E+02 
       497 -1.743399488E-01 -2.170618976E-02  1.205962890E-01 -1.722474654E+02 
       498 -1.676705801E-01  3.286194533E-02  1.206353380E-01 -9.836440319E+01 
       499 -2.174078983E-01 -4.851342037E-02  1.206570187E-01 -5.971506862E+01 
       500 -1.753634834E-01  5.014528202E-02  1.206815709E-01 -1.151109460E+02 
       501 -1.900564303E-01  7.701185939E-03  1.206986013E-01 -8.498285492E+01 
       502 -2.188001931E-01 -5.400928886E-02  1.207924276E-01 -5.834916239E+01 
       503 -1.772951817E-01  1.791186692E-02  1.208039506E-01 -1.154280642E+02 
       504 -1.730959239E-01  3.394101956E-02  1.208506971E-01 -9.895227048E+01 
       505 -1.691674903E-01 -5.002704257E-02  1.208535022E-01 -7.063510758E+01 
       506 -1.832672918E-01  3.607660550E-02  1.208919595E-01 -8.772892980E+01 
       507 -1.864246048E-01  3.673772031E-02  1.209105460E-01 -8.828982058E+01 
       508 -1.790703544E-01 -7.900725773E-02  1.209201028E-01 -7.638435902E+01 
       509 -2.209097376E-01 -7.017348005E-02  1.209314873E-01 -6.040451734E+01 
       510 -2.226032943E-01 -6.746322185E-02  1.209322003E-01 -6.056337376E+01 
       511 -1.705724131E-01 -5.465754568E-02  1.209397092E-01 -6.558170776E+01 
       512 -1.787494749E-01  4.936553063E-02  1.209571324E-01 -1.136459209E+02 
       513 -2.070916870E-01 -3.156986765E-02  1.210281659E-01 -3.412363580E+01 
       514 -2.018506577E-01 -3.110310116E-02  1.210581962E-01 -7.985976180E+01 
       515 -1.670960056E-01 -4.264927014E-02  1.210674603E-01 -7.799646352E+01 
       516 -1.944563273E-01 -1.575776520E-03  1.210987700E-01 -1.360798289E+02 
       517 -1.721518832E-01  3.446608862E-03  1.211500584E-01 -1.513435031E+02 
       518 -1.795648392E-01  1.985388099E-02  1.212248344E-01 -1.095032948E+02 
       519 -1.825110491E-01  1.866296715E-02  1.212655512E-01 -9.887626305E+01 
       520 -1.968963219E-01 -8.483508256E-03  1.212983454E-01 -1.306810190E+02 
       521 -1.720530233E-01 -1.498869478E-03  1.213081724E-01 -1.856110078E+02 
       522 -1.737912076E-01 -1.906464593E-02  1.214021036E-01 -1.767495222E+02 
       523 -1.993221083E-01 -1.809332389E-02  1.214241620E-01 -9.082037494E+01 
       524 -1.678443053E-01  5.094273470E-02  1.214799093E-01 -1.209559681E+02 
       525 -1.731549150E-01  1.380695922E-02  1.214850900E-01 -1.276403409E+02 
       526 -1.885890131E-01 -7.718390027E-02  1.215229528E-01 -6.545214802E+01 
       527 -1.786296861E-01 -7.674448010E-02  1.216157119E-01 -8.338576009E+01 
       528 -1.869434657E-01  1.482578146E-02  1.216311688E-01 -7.944589492E+01 
       529 -1.752026183E-01 -2.638890813E-02  1.216428111E-01 -1.220464183E+02 
       530 -1.672208396E-01 -4.019197099E-02  1.216742185E-01  2.668820611E+01 
       531 -1.746819094E-01  1.867355142E-02  1.217245131E-01 -1.168017768E+02 
       532 -2.138011312E-01 -3.233031796E-02  1.217440016E-01 -1.082445358E+02 
       533 -1.740005592E-01  5.385662056E-02  1.217603624E-01 -1.172245497E+02 
       534 -1.666970201E-01 -4.033063180E-02  1.217644641E-01 -2.621144988E+01 
       535 -1.636554632E-01  4.554705619E-02  1.217977513E-01 -1.274188691E+02 
       536 -1.723020742E-01 -8.992874057E-03  1.217983432E-01 -2.026439001E+02 
       537 -2.167423619E-01 -4.579753774E-02  1.218119597E-01 -6.697836704E+01 
       538 -2.007491378E-01 -2.546656382E-02  1.219156808E-01 -8.389639221E+01 
       539 -1.888330647E-01  1.229868239E-02  1.219237118E-01 -7.753754038E+01 
       540 -1.932171213E-01  3.069761016E-03  1.219716161E-01 -1.222396651E+02 
       541 -1.956337981E-01 -3.972956760E-03  1.219766457E-01 -1.446156147E+02 
       542 -1.703713708E-01  5.433692477E-02  1.219829400E-01 -1.185300306E+02 
       543 -1.717747063E-01  9.036456688E-03  1.220115385E-01 -1.604203680E+02 
       544 -1.790453051E-01  2.251780598E-02  1.220510366E-01 -1.061257351E+02 
       545 -2.126552928E-01 -3.073588474E-02  1.221269873E-01 -1.471069830E+01 
       546 -1.731126402E-01 -3.909594496E-02  1.221523064E-01  2.973823494E+01 
       547 -1.606232730E-01  3.468860335E-02  1.221796137E-01 -1.343546319E+02 
       548 -2.155676439E-01 -4.334630469E-02  1.222159469E-01 -8.215159016E+01 
       549 -1.614562960E-01  4.001752807E-02  1.222220883E-01 -1.324055237E+02 
       550 -1.852210516E-01  4.601920552E-02  1.222491387E-01 -1.132299312E+02 
       551 -2.133812980E-01 -3.062589398E-02  1.222666289E-01 -6.615387277E+01 
       552 -1.726423869E-01  1.641844052E-02  1.222921391E-01 -1.295127872E+02 
       553 -1.889170058E-01  4.067982902E-02  1.223715270E-01 -1.121201340E+02 
       554 -1.750872498E-01 -3.876005216E-02  1.224137841E-01  3.697801543E+01 
       555 -1.810956205E-01  5.130766800E-02  1.224322571E-01 -1.142152467E+02 
       556 -1.746524853E-01 -2.372813014E-02  1.224503910E-01 -1.268055441E+02 
       557 -1.646954946E-01  5.095520816E-02  1.224830857E-01 -1.206842209E+02 
       558 -1.762129695E-01  2.339504520E-02  1.224941364E-01 -1.111372565E+02 
       559 -1.844313975E-01  2.011776818E-02  1.224993311E-01 -8.685759953E+01 
       560 -1.741254117E-01  2.132698447E-02  1.225507657E-01 -1.159340338E+02 
       561 -1.774661876E-01  3.432333167E-02  1.225924311E-01 -9.553291315E+01 
       562 -1.764636564E-01 -3.095903180E-02  1.226099103E-01 -4.419038490E+01 
       563 -2.158517370E-01 -4.624253997E-02  1.226393357E-01 -6.704571960E+01 
