nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       322 -1.649059083E-01 -1.571703395E-02  1.400785813E-01 -9.523966941E+01 
       323 -1.342028731E-01 -7.085800977E-02  1.401150215E-01 -6.511676028E+01 
       324 -1.797431216E-01 -8.182972650E-03  1.401720917E-01 -1.036284753E+02 
       325 -1.929038739E-01 -3.896247274E-02  1.401772601E-01 -7.979613486E+01 
       326 -1.336550490E-01 -4.191601346E-02  1.402302792E-01 -6.757610195E+01 
       327 -1.316415023E-01 -4.433173106E-02  1.404157359E-01 -6.873132733E+01 
       328 -1.599232139E-01 -1.894257057E-02  1.406098433E-01 -8.453805331E+01 
       329 -1.509429906E-01 -2.524877938E-02  1.407377845E-01 -7.329815105E+01 
       330 -1.611471719E-01 -8.586554431E-02  1.407566019E-01 -1.139560290E+02 
       331 -1.555826614E-01 -8.729425426E-02  1.408213068E-01 -1.093079315E+02 
       332 -1.604075733E-01 -8.738447791E-02  1.408946037E-01 -1.137077711E+02 
       333 -1.876122048E-01 -4.904505079E-02  1.409355096E-01 -8.514576435E+01 
       334 -1.531917915E-01 -8.546234404E-02  1.409860239E-01 -1.071991115E+02 
       335 -1.428756814E-01 -3.087464840E-02  1.410286055E-01 -6.976003453E+01 
       336 -1.449549284E-01 -2.932528125E-02  1.410363467E-01 -7.031163486E+01 
       337 -1.675446448E-01 -1.324852349E-02  1.410598150E-01 -1.010483844E+02 
       338 -1.894772189E-01 -4.719162950E-02  1.411645047E-01 -8.340245537E+01 
       339 -1.946209907E-01 -2.104002931E-02  1.412336475E-01 -8.154167094E+01 
       340 -1.722812833E-01 -9.928595529E-03  1.412820759E-01 -1.065875123E+02 
       341 -1.936813489E-01 -1.931207873E-02  1.414084343E-01 -8.147573500E+01 
       342 -1.244833834E-01 -5.260400649E-02  1.414623464E-01 -7.419099745E+01 
       343 -1.295070270E-01 -6.728582518E-02  1.414644521E-01 -7.513919673E+01 
       344 -1.753796133E-01 -8.231024449E-03  1.415377491E-01 -1.066454863E+02 
       345 -1.231264896E-01 -5.497345785E-02  1.415937526E-01 -7.626732143E+01 
       346 -1.250645744E-01 -6.387777298E-02  1.416035822E-01 -8.323872473E+01 
       347 -1.995307807E-01 -3.447937058E-02  1.416046588E-01 -7.873410948E+01 
       348 -1.598713079E-01 -9.060764089E-02  1.416139880E-01 -1.126476519E+02 
       349 -1.610060182E-01 -8.911201670E-02  1.416459115E-01 -1.130437711E+02 
       350 -2.008254612E-01 -3.279467647E-02  1.416474373E-01 -8.060410764E+01 
       351 -1.953075244E-01 -4.160438193E-02  1.419407455E-01 -7.965523446E+01 
       352 -1.848498711E-01 -8.803902895E-03  1.419731259E-01 -1.118585763E+02 
       353 -1.281116168E-01 -4.755681501E-02  1.419755943E-01 -7.095090967E+01 
       354 -1.621833270E-01 -1.650299014E-02  1.419919814E-01 -8.898127493E+01 
       355 -1.301830039E-01 -4.483193737E-02  1.420773004E-01 -6.974865301E+01 
       356 -1.449813045E-01 -7.918641582E-02  1.421489086E-01 -8.722465734E+01 
       357 -1.991262447E-01 -2.765327071E-02  1.422306853E-01 -8.214218436E+01 
       358 -1.479413794E-01 -8.146172807E-02  1.422340537E-01 -9.737545628E+01 
       359 -1.388540305E-01 -3.372040219E-02  1.422966149E-01 -6.957188031E+01 
       360 -1.356932821E-01 -3.762412382E-02  1.422986341E-01 -6.851865143E+01 
       361 -1.882250282E-01 -1.121624753E-02  1.423078586E-01 -1.013380270E+02 
       362 -2.011509947E-01 -3.174844391E-02  1.424169008E-01 -8.152615716E+01 
       363 -1.562091146E-01 -2.047704479E-02  1.424478468E-01 -7.908761697E+01 
       364 -1.807276322E-01 -7.051941460E-03  1.425356802E-01 -1.122552133E+02 
       365 -1.219081405E-01 -6.025929893E-02  1.425430885E-01 -7.951816848E+01 
       366 -1.912475510E-01 -1.444877719E-02  1.426546022E-01 -8.882579007E+01 
       367 -1.351207141E-01 -7.162741122E-02  1.426801850E-01 -6.802963424E+01 
       368 -1.927684050E-01 -4.787066458E-02  1.427214796E-01 -8.276594909E+01 
       369 -1.217495927E-01 -6.136214083E-02  1.427992076E-01 -8.293827925E+01 
       370 -1.391405366E-01 -7.471818849E-02  1.428304760E-01 -6.851890297E+01 
       371 -1.339595786E-01 -3.936878461E-02  1.428677230E-01 -6.858385990E+01 
       372 -1.655694001E-01 -8.715791409E-02  1.429595566E-01 -1.090555379E+02 
       373 -1.592764055E-01 -9.018638375E-02  1.430284681E-01 -1.135365416E+02 
       374 -1.943095269E-01 -4.677831053E-02  1.430388982E-01 -8.085907203E+01 
       375 -1.675852256E-01 -1.200145395E-02  1.430770938E-01 -1.022302646E+02 
       376 -1.454881429E-01 -2.773324959E-02  1.430919055E-01 -7.114809833E+01 
       377 -1.869961179E-01 -9.645075207E-03  1.431534269E-01 -1.134286187E+02 
       378 -1.287310661E-01 -6.673349715E-02  1.431957198E-01 -8.053045932E+01 
       379 -1.491351066E-01 -2.505145693E-02  1.432255452E-01 -7.228913306E+01 
       380 -2.010363420E-01 -3.791527932E-02  1.432291209E-01 -7.853802529E+01 
       381 -1.570377206E-01 -8.847400503E-02  1.432988821E-01 -1.132615188E+02 
       382 -1.829486411E-01 -7.279506054E-03  1.433543428E-01 -1.184800589E+02 
       383 -1.705645812E-01 -9.783440658E-03  1.433556633E-01 -1.060937149E+02 
       384 -1.992877730E-01 -4.085861734E-02  1.433663292E-01 -7.901219525E+01 
       385 -1.648137915E-01 -8.979237000E-02  1.434165519E-01 -1.095615104E+02 
       386 -1.405772046E-01 -3.128759284E-02  1.434528928E-01 -7.029554715E+01 
       387 -1.756855920E-01 -6.984060742E-03  1.435601172E-01 -1.078017765E+02 
       388 -1.935418290E-01 -1.667519128E-02  1.435702485E-01 -8.590350287E+01 
       389 -1.908834435E-01 -5.413954447E-02  1.437730459E-01 -8.619117974E+01 
       390 -1.233074989E-01 -6.258369105E-02  1.437992692E-01 -8.628078512E+01 
       391 -1.366764937E-01 -3.515329031E-02  1.438077655E-01 -6.996406619E+01 
       392 -1.243359371E-01 -5.079609740E-02  1.439011794E-01 -7.376862118E+01 
       393 -1.904826296E-01 -1.269500524E-02  1.439073156E-01 -9.925402686E+01 
       394 -1.263303210E-01 -4.813731834E-02  1.440420744E-01 -7.203125970E+01 
       395 -1.636586889E-01 -9.357729382E-02  1.440444184E-01 -1.108297570E+02 
       396 -1.216965370E-01 -5.586586273E-02  1.440553660E-01 -7.847246241E+01 
       397 -1.655783561E-01 -9.104977206E-02  1.440992217E-01 -1.075643550E+02 
       398 -1.997886728E-01 -2.553455528E-02  1.441837747E-01 -8.082303344E+01 
       399 -1.928465262E-01 -5.309793476E-02  1.442794829E-01 -8.458448764E+01 
       400 -1.784126586E-01 -6.041738745E-03  1.443992362E-01 -1.122722751E+02 
       401 -1.211860976E-01 -5.801895913E-02  1.444741213E-01 -8.086725506E+01 
       402 -1.444347732E-01 -2.763765750E-02  1.445367438E-01 -7.110125595E+01 
       403 -1.978293888E-01 -2.189300942E-02  1.445596972E-01 -8.149341065E+01 
       404 -2.045252443E-01 -3.796476132E-02  1.446839705E-01 -7.811729448E+01 
       405 -2.056170149E-01 -3.655392892E-02  1.447229148E-01 -7.814258503E+01 
       406 -1.519104631E-01 -8.457487364E-02  1.448213466E-01 -1.116820055E+02 
       407 -1.620841715E-01 -1.480269995E-02  1.449473665E-01 -8.918357454E+01 
       408 -1.403802597E-01 -3.044664473E-02  1.449813236E-01 -7.097323267E+01 
       409 -1.985384874E-01 -4.771173387E-02  1.450572896E-01 -8.082156171E+01 
       410 -2.010855401E-01 -4.419916926E-02  1.450835926E-01 -7.967209737E+01 
       411 -1.494474174E-01 -8.269008573E-02  1.450873226E-01 -1.066230798E+02 
       412 -1.298459550E-01 -4.278742459E-02  1.451007184E-01 -7.026027100E+01 
       413 -1.706970964E-01 -8.726181156E-02  1.451068707E-01 -1.012161577E+02 
       414 -1.322621878E-01 -3.967454459E-02  1.451387655E-01 -7.027318910E+01 
       415 -2.039575185E-01 -3.174611006E-02  1.451460156E-01 -7.928556559E+01 
       416 -1.678390405E-01 -9.157145014E-02  1.451848223E-01 -1.046231783E+02 
       417 -1.658121595E-01 -1.199931689E-02  1.451918294E-01 -9.648279233E+01 
       418 -1.708630478E-01 -8.396019325E-03  1.453813251E-01 -1.048122497E+02 
       419 -1.290732457E-01 -6.705191304E-02  1.454067786E-01 -8.382895149E+01 
       420 -1.550847946E-01 -1.949089699E-02  1.454644657E-01 -7.730353634E+01 
       421 -1.342162708E-01 -7.100292994E-02  1.454650427E-01 -7.512477477E+01 
       422 -2.059406018E-01 -3.552174844E-02  1.454666396E-01 -7.799315307E+01 
       423 -1.412878133E-01 -2.929091273E-02  1.455480238E-01 -7.101131688E+01 
       424 -1.403038228E-01 -7.568029672E-02  1.455632615E-01 -7.659207352E+01 
       425 -1.629920262E-01 -9.310494583E-02  1.456184024E-01 -1.140761053E+02 
       426 -1.943265529E-01 -1.621165921E-02  1.456343178E-01 -9.413758587E+01 
       427 -1.706576661E-01 -8.919355917E-02  1.456544330E-01 -1.013653558E+02 
       428 -1.874570606E-01 -9.049058827E-03  1.456764990E-01 -1.236442833E+02 
       429 -1.737431876E-01 -6.646062047E-03  1.456934620E-01 -1.065859004E+02 
       430 -1.435654499E-01 -7.818843855E-02  1.456981999E-01 -8.626155405E+01 
       431 -1.953846148E-01 -5.450824645E-02  1.457389879E-01 -8.489388525E+01 
       432 -1.909045869E-01 -1.222788238E-02  1.458236127E-01 -1.096102029E+02 
       433 -1.560823903E-01 -8.780465684E-02  1.458536726E-01 -1.173447848E+02 
       434 -1.609404346E-01 -9.153601061E-02  1.458794873E-01 -1.156438105E+02 
       435 -1.225681623E-01 -5.134562914E-02  1.459844477E-01 -7.546732956E+01 
       436 -1.492125088E-01 -2.337402859E-02  1.459909263E-01 -7.275751697E+01 
       437 -1.994495046E-01 -4.995614189E-02  1.460885102E-01 -8.171262394E+01 
       438 -2.036004286E-01 -4.417746117E-02  1.461155335E-01 -7.959319234E+01 
       439 -1.212591822E-01 -5.365184361E-02  1.461171749E-01 -7.808875717E+01 
       440 -2.058551828E-01 -4.114971064E-02  1.461626698E-01 -7.833352824E+01 
       441 -1.924402287E-01 -6.029689116E-02  1.462129974E-01 -8.915989174E+01 
       442 -1.234026256E-01 -6.271770998E-02  1.462219931E-01 -8.902146155E+01 
       443 -1.359264402E-01 -3.411993716E-02  1.462343123E-01 -7.116455019E+01 
       444 -1.788776427E-01 -5.337051282E-03  1.463397964E-01 -1.173103514E+02 
       445 -1.835447275E-01 -6.578723272E-03  1.463869804E-01 -1.260774283E+02 
       446 -1.978277864E-01 -5.358159010E-02  1.464771850E-01 -8.319067022E+01 
       447 -1.532730469E-01 -8.566400753E-02  1.465199021E-01 -1.170313274E+02 
       448 -1.260178774E-01 -4.634546497E-02  1.467184214E-01 -7.219143811E+01 
       449 -1.678639912E-01 -9.687464398E-02  1.467430384E-01 -1.091838703E+02 
       450 -1.690804281E-01 -9.527224224E-02  1.467775307E-01 -1.047335412E+02 
       451 -1.310313462E-01 -6.859118235E-02  1.468198013E-01 -8.236970658E+01 
       452 -2.046005822E-01 -2.985374373E-02  1.468703207E-01 -7.890040592E+01 
       453 -1.945178174E-01 -5.989333770E-02  1.469529463E-01 -8.736394837E+01 
       454 -1.281857348E-01 -4.336274145E-02  1.469848436E-01 -7.168441962E+01 
       455 -1.762170463E-01 -8.592113492E-02  1.469944755E-01 -9.810663024E+01 
       456 -1.200449245E-01 -5.896249084E-02  1.470539564E-01 -8.291338923E+01 
       457 -1.378042051E-01 -3.134098177E-02  1.471274188E-01 -7.136673959E+01 
       458 -1.896242284E-01 -1.051701763E-02  1.471290663E-01 -1.218813010E+02 
       459 -1.928735596E-01 -1.369300500E-02  1.471862739E-01 -1.070799587E+02 
       460 -1.740544885E-01 -5.789721492E-03  1.471877556E-01 -1.058176739E+02 
       461 -2.026396328E-01 -2.610880003E-02  1.472256655E-01 -8.047058021E+01 
       462 -1.603351035E-01 -1.469549796E-02  1.472500834E-01 -8.470392967E+01 
       463 -2.083578886E-01 -4.134561902E-02  1.472531023E-01 -7.803532818E+01 
       464 -1.198891105E-01 -6.004679789E-02  1.473056085E-01 -8.746977373E+01 
       465 -1.512866254E-01 -2.110170314E-02  1.473405848E-01 -7.415438107E+01 
       466 -1.856236826E-01 -7.425739905E-03  1.473666827E-01 -1.300693094E+02 
       467 -2.095935410E-01 -4.000455721E-02  1.473718163E-01 -7.712976156E+01 
       468 -1.741630573E-01 -9.014485515E-02  1.473793133E-01 -9.868409069E+01 
       469 -1.981358071E-01 -1.973584127E-02  1.475460281E-01 -8.957302265E+01 
       470 -1.691721821E-01 -8.248675415E-03  1.475851162E-01 -1.031834148E+02 
       471 -2.082297816E-01 -3.551356330E-02  1.477046263E-01 -7.686448459E+01 
       472 -1.661645509E-01 -1.026019979E-02  1.477170477E-01 -9.914695851E+01 
       473 -1.320958946E-01 -3.772737736E-02  1.477759880E-01 -7.149454094E+01 
       474 -1.815600818E-01 -5.556152068E-03  1.477787929E-01 -1.247966677E+02 
       475 -2.054418324E-01 -4.765489447E-02  1.478907679E-01 -8.080232523E+01 
       476 -1.969322450E-01 -1.804319468E-02  1.479173711E-01 -9.786750011E+01 
       477 -1.443549359E-01 -2.571021263E-02  1.479196906E-01 -7.132528333E+01 
       478 -2.038827967E-01 -4.997597270E-02  1.479246009E-01 -8.178572988E+01 
       479 -1.920842052E-01 -6.691890919E-02  1.479988668E-01 -9.410252667E+01 
       480 -1.569341148E-01 -1.668369578E-02  1.479995078E-01 -7.953376693E+01 
       481 -1.768474118E-01 -4.767307716E-03  1.481506426E-01 -1.120817675E+02 
       482 -1.338900132E-01 -3.513032842E-02  1.481527614E-01 -7.162035172E+01 
       483 -1.262146683E-01 -6.492579201E-02  1.481528905E-01 -8.945306032E+01 
       484 -2.100287806E-01 -3.895985156E-02  1.481867209E-01 -7.684139984E+01 
       485 -1.964250132E-01 -6.148366787E-02  1.482045289E-01 -8.807764721E+01 
       486 -1.213351579E-01 -6.118064516E-02  1.482340755E-01 -9.122591959E+01 
       487 -1.724826585E-01 -9.574427303E-02  1.483199333E-01 -1.034952731E+02 
       488 -1.671987949E-01 -9.640367802E-02  1.483272445E-01 -1.123348118E+02 
       489 -2.093663655E-01 -4.362783790E-02  1.483355938E-01 -7.833431366E+01 
       490 -1.815374801E-01 -8.308941780E-02  1.483645052E-01 -9.915229198E+01 
       491 -1.448349271E-01 -7.923061245E-02  1.483720011E-01 -9.812952581E+01 
       492 -1.223902966E-01 -4.960275650E-02  1.483912138E-01 -7.522006660E+01 
       493 -1.748702165E-01 -9.281301780E-02  1.484500611E-01 -9.988593492E+01 
       494 -1.480207442E-01 -8.167955618E-02  1.484679300E-01 -1.083125209E+02 
       495 -2.070441750E-01 -4.740567764E-02  1.484795577E-01 -8.012078085E+01 
       496 -1.198256438E-01 -5.455008508E-02  1.485820931E-01 -8.055505300E+01 
       497 -2.011544168E-01 -5.625497053E-02  1.486309132E-01 -8.472935764E+01 
       498 -1.243149854E-01 -4.694741585E-02  1.486365133E-01 -7.363971023E+01 
       499 -1.454188438E-01 -2.448544620E-02  1.487128916E-01 -7.181622521E+01 
       500 -1.649091168E-01 -9.465570504E-02  1.487394162E-01 -1.139487890E+02 
       501 -1.595054296E-01 -9.050755010E-02  1.488018214E-01 -1.193415106E+02 
       502 -1.412227285E-01 -2.741174498E-02  1.488307177E-01 -7.122593977E+01 
       503 -1.576807630E-01 -8.910708773E-02  1.488327574E-01 -1.202755216E+02 
       504 -1.941391655E-01 -6.717841879E-02  1.489230097E-01 -9.334585276E+01 
       505 -1.898851722E-01 -7.330975541E-02  1.489563671E-01 -9.837141988E+01 
       506 -1.897886976E-01 -1.023726919E-02  1.489919514E-01 -1.269895029E+02 
       507 -1.193180209E-01 -5.668959981E-02  1.489998276E-01 -8.352472108E+01 
       508 -1.862180194E-01 -7.883185588E-02  1.490541764E-01 -9.991379529E+01 
       509 -1.388298580E-01 -7.463776780E-02  1.491154855E-01 -8.217700282E+01 
       510 -1.362177445E-01 -7.263236693E-02  1.491375394E-01 -8.107512811E+01 
       511 -1.800628742E-01 -8.793133619E-02  1.491689858E-01 -9.783755626E+01 
       512 -1.963685553E-01 -6.505315415E-02  1.492230921E-01 -9.060112459E+01 
       513 -2.030627906E-01 -2.459734036E-02  1.492466274E-01 -8.409805305E+01 
       514 -2.047688108E-01 -5.362350815E-02  1.493550509E-01 -8.382194540E+01 
       515 -2.009085523E-01 -5.909705617E-02  1.493589630E-01 -8.663556392E+01 
       516 -2.089328244E-01 -3.363773523E-02  1.494227010E-01 -7.792098449E+01 
       517 -2.118125761E-01 -4.415730390E-02  1.495000670E-01 -7.827599684E+01 
       518 -1.861551170E-01 -7.481331872E-03  1.495055940E-01 -1.312718215E+02 
       519 -2.070844452E-01 -3.025863646E-02  1.495087190E-01 -7.891041464E+01 
       520 -1.375368080E-01 -2.990187219E-02  1.496304528E-01 -7.170943647E+01 
       521 -2.089695323E-01 -4.864002269E-02  1.496347371E-01 -7.998661627E+01 
       522 -1.815144179E-01 -5.129727197E-03  1.496462399E-01 -1.276836457E+02 
       523 -2.126018207E-01 -4.355161239E-02  1.496491192E-01 -8.404773527E+01 
       524 -1.647443808E-01 -1.010056583E-02  1.497174367E-01 -9.487693869E+01 
       525 -1.726880366E-01 -1.006571481E-01  1.498387091E-01 -1.065770637E+02 
       526 -1.736569988E-01 -9.937315088E-02  1.498639736E-01 -1.037696839E+02 
       527 -1.722275452E-01 -5.237178518E-03  1.498767720E-01 -1.031174096E+02 
       528 -1.780921669E-01 -9.334164122E-02  1.499345535E-01 -9.932160904E+01 
       529 -1.807671995E-01 -8.982046902E-02  1.500111754E-01 -9.832869517E+01 
       530 -1.770788263E-01 -4.136733220E-03  1.500638058E-01 -1.127959708E+02 
       531 -2.117359626E-01 -3.912266085E-02  1.500824151E-01 -8.620308190E+01 
       532 -1.276265988E-01 -4.146729980E-02  1.501721588E-01 -7.244617267E+01 
       533 -1.698886059E-01 -6.358987559E-03  1.501739711E-01 -1.021413105E+02 
       534 -1.400471313E-01 -2.745580568E-02  1.501862278E-01 -7.153335528E+01 
       535 -1.921329726E-01 -7.437870912E-02  1.501963887E-01 -9.738095003E+01 
       536 -1.879440533E-01 -8.046630827E-02  1.502438469E-01 -9.895314906E+01 
       537 -1.933041310E-01 -1.323448784E-02  1.502481110E-01 -1.159799209E+02 
       538 -1.614296306E-01 -1.215509292E-02  1.502488401E-01 -8.818841214E+01 
       539 -2.120036225E-01 -4.662375311E-02  1.502988577E-01 -7.879702813E+01 
       540 -2.067837038E-01 -5.431690114E-02  1.503892973E-01 -8.489065280E+01 
       541 -1.884952385E-01 -8.988856183E-03  1.504034188E-01 -1.299237664E+02 
       542 -2.025629202E-01 -6.039010821E-02  1.504193949E-01 -8.870578237E+01 
       543 -2.008542350E-01 -2.108461785E-02  1.504296081E-01 -9.272706099E+01 
       544 -2.095635028E-01 -5.066018186E-02  1.504696130E-01 -8.196627618E+01 
       545 -1.205713558E-01 -5.019126031E-02  1.505065877E-01 -7.709957784E+01 
       546 -1.529964446E-01 -8.555467999E-02  1.506162316E-01 -1.211355152E+02 
       547 -1.193921156E-01 -5.232481317E-02  1.506424828E-01 -7.984205573E+01 
       548 -1.862500150E-01 -8.434410397E-02  1.506763183E-01 -9.899167340E+01 
       549 -1.294727788E-01 -3.868995755E-02  1.506876991E-01 -7.228988837E+01 
       550 -1.946923143E-01 -7.246082012E-02  1.506932217E-01 -9.553196736E+01 
       551 -1.239784034E-01 -4.567876325E-02  1.507111702E-01 -7.387858808E+01 
       552 -1.450854236E-01 -2.353763008E-02  1.507344225E-01 -7.184887035E+01 
       553 -2.131913677E-01 -4.247805336E-02  1.507806233E-01 -9.618740613E+01 
       554 -2.087203540E-01 -5.297137773E-02  1.507961149E-01 -8.416393143E+01 
       555 -1.922030911E-01 -1.205381442E-02  1.510731850E-01 -1.236000050E+02 
       556 -1.491800576E-01 -8.263546280E-02  1.510754284E-01 -1.173070798E+02 
       557 -1.768838883E-01 -9.935860085E-02  1.511919579E-01 -1.015377874E+02 
       558 -1.212570833E-01 -6.119561980E-02  1.512116527E-01 -9.190741982E+01 
       559 -1.787865844E-01 -3.970196202E-03  1.512251365E-01 -1.210740913E+02 
       560 -1.334990444E-01 -3.307690723E-02  1.512708268E-01 -7.235744034E+01 
       561 -1.792822535E-01 -9.626532689E-02  1.512792564E-01 -9.998810687E+01 
       562 -1.720727219E-01 -1.002213033E-01  1.512964575E-01 -1.090472581E+02 
       563 -1.915433874E-01 -7.916088100E-02  1.513488131E-01 -9.769243771E+01 
