config,pitchAngle,yawAngle,ironcub-cd,ironcub-cl,ironcub-cs,head-cd,head-cl,head-cs,torso-cd,torso-cl,torso-cs,left-back-turbine-cd,left-back-turbine-cl,left-back-turbine-cs,right-back-turbine-cd,right-back-turbine-cl,right-back-turbine-cs,left-arm-cd,left-arm-cl,left-arm-cs,left-arm-turbine-cd,left-arm-turbine-cl,left-arm-turbine-cs,right-arm-cd,right-arm-cl,right-arm-cs,right-arm-turbine-cd,right-arm-turbine-cl,right-arm-turbine-cs,root-link-cd,root-link-cl,root-link-cs,left-leg-upper-cd,left-leg-upper-cl,left-leg-upper-cs,left-leg-lower-cd,left-leg-lower-cl,left-leg-lower-cs,right-leg-upper-cd,right-leg-upper-cl,right-leg-upper-cs,right-leg-lower-cd,right-leg-lower-cl,right-leg-lower-cs
hovering,70,40,0.2530508,0.026398916,-0.0014671703,0.02192673,0.014029189,-0.010536761,0.043986121,0.013015303,0.0037431877,0.0045193635,-0.00050163195,-0.0030904545,0.023986904,0.010202615,0.024803808,0.010616457,0.0013618771,0.002894758,0.020834152,-0.00021390011,-0.007872219,0.0077354181,-0.0034264118,0.001284599,0.0080803107,-0.0014675794,-0.0011763549,0.027435171,0.0082258944,0.010917203,0.01109455,0.0040416657,0.0011550994,0.019899291,-0.0061795275,-0.010253036,0.021580589,0.00088638763,-0.0019596979,0.031355745,-0.013574966,-0.011377302
hovering,80,40,0.25325446,0.01653844,-0.0095256567,0.023255835,0.013217747,-0.0083454158,0.042043626,0.017908108,0.0019794426,0.0045415349,-0.00047274827,-0.0040288515,0.022586854,0.0060186207,0.021658153,0.010870464,0.00020983477,0.0023262549,0.020705994,0.00012524679,-0.0094947501,0.0064633393,-0.0036717918,0.0015028211,0.0066740288,-0.0011485177,-0.00029860134,0.028915578,0.0038029535,0.012138973,0.011990701,0.0026010117,0.00083400423,0.021703813,-0.0072086521,-0.013266631,0.021227293,-0.00052645407,-0.0022885594,0.032275403,-0.014316919,-0.012242497
hovering,90,40,0.2515167,-0.001494784,-0.01633533,0.020252817,0.012679957,-0.0066165852,0.041746342,0.014082398,0.0017061537,0.0039567142,0.00013439609,-0.00068628739,0.020814908,0.0020123109,0.018842014,0.0097592288,-0.00081537567,0.0026855734,0.01903947,-0.002441949,-0.011579371,0.0060610173,-0.0042326014,0.0012393034,0.0057290592,-0.0016789855,-0.00098293264,0.030414031,-0.00062672676,0.011943938,0.014962489,0.00078103173,-5.6606449E-05,0.024733391,-0.0067107365,-0.017479752,0.022331436,-0.002036659,-0.0020767971,0.031715797,-0.012641844,-0.01327398
hovering,100,40,0.24511347,-0.0097511138,-0.016593067,0.018515272,0.012786709,-0.003500892,0.042448492,0.012677019,0.0035769778,0.0036320377,0.00073799127,0.00055449234,0.020179144,-6.3763316E-05,0.017724558,0.0093896979,-0.0023766871,0.0033955787,0.01827223,-0.0024645691,-0.011124998,0.0036414368,-0.0036770235,0.0009357354,0.0045025679,-0.0012203052,-0.00010016322,0.031228016,-0.0070642495,0.0094226442,0.014701401,6.9375735E-05,-0.002269634,0.0263579,-0.004997354,-0.01875975,0.02121559,-0.0040648775,-0.0021334432,0.031029689,-0.010093379,-0.014314173
hovering,110,40,0.2310299,-0.028957413,-0.033716206,0.012479037,0.0084721746,-0.00071983418,0.038891115,0.0044911782,0.0013601551,0.0048913113,-0.0031103996,-0.0043036434,0.019150793,-0.0041440566,0.016031958,0.0090422851,-0.0027605401,0.0023420552,0.017832458,-0.0031756532,-0.011449983,0.0023633891,-0.0026437298,-0.00016403297,0.0041256144,0.0003561387,0.00088208832,0.029998519,-0.0098781477,0.0045570505,0.015766982,-0.0019671046,-0.0029519594,0.027563887,-0.0012444874,-0.019423449,0.01851096,-0.0057173081,-0.0028352342,0.030413547,-0.0076354773,-0.017041377
hovering,120,40,0.2162571,-0.035332441,-0.034288234,0.010618251,0.0067868381,8.9662491E-05,0.034680274,0.00014147779,0.00065848053,0.0044260152,-0.003157764,-0.0033602728,0.018435573,-0.0069516087,0.015495683,0.0077105661,-0.0030219797,0.0014601521,0.017917521,-0.0030310739,-0.010155512,0.0010229691,-0.00087540407,-0.00053293587,0.0042406539,-0.00032348368,0.0016937489,0.03075267,-0.014210463,0.0051869808,0.014148971,-0.0012018436,-0.0051043072,0.027829391,0.001858826,-0.019395347,0.015280493,-0.0064607282,-0.003348243,0.029193755,-0.0048852337,-0.016976324
hovering,130,40,0.20228213,-0.034603917,-0.031430369,0.011044893,0.0029832732,0.0031660636,0.030637271,0.0021510134,-0.0020064375,0.0042640022,-0.0007680783,-0.0020730277,0.015951617,-0.0092829571,0.012831224,0.0070830231,-0.0035294949,0.0011587088,0.017167558,-0.0010903996,-0.011204224,0.00053496333,-0.00040880282,-0.00023903825,0.0056782111,-0.00057081554,0.00064382952,0.028054146,-0.015927092,0.0057710994,0.012551741,-0.002359609,-0.0051909064,0.030257055,0.004409787,-0.019479509,0.011163404,-0.0064956437,-0.0039436893,0.027894248,-0.0037150969,-0.010864463
hovering,140,40,0.17990322,-0.029760263,-0.030320059,0.0087694851,0.00099846004,0.0043528657,0.025809196,-5.1284049E-05,-0.001740167,0.0022542355,-0.0010868824,-0.0018805563,0.014723755,-0.010635763,0.008901497,0.0063747723,-0.0032479667,0.00023305908,0.016600031,0.00050101239,-0.010795114,0.00072278105,0.0006726736,0.00030907251,0.0062602394,0.0010099308,-0.00031590904,0.024346307,-0.014830935,0.0048546622,0.010972997,-0.0010112111,-0.0073330701,0.031233936,0.0032167447,-0.010799437,0.0072128825,-0.0051382846,-0.004321898,0.0246226,-0.00015675698,-0.011785064
hovering,150,40,0.16607872,-0.016894856,-0.027574778,0.0084505081,0.0031067692,0.0073047888,0.023724349,0.002997447,-0.0015915841,0.0016713263,-0.00058586923,-0.0017182921,0.012867682,-0.012404109,0.0075667287,0.0057012444,-0.0030874164,-0.00026272044,0.015745897,0.0017231498,-0.0090388762,0.0017115973,0.0024547798,0.0002315974,0.0082337005,0.00017852974,-0.0020585439,0.020363147,-0.012884389,0.001045052,0.010326309,-0.00025148185,-0.0083990436,0.031603664,0.00050910031,-0.0058328962,0.0036242659,-0.0029759279,-0.0043156652,0.022055032,0.0043245616,-0.010505323
hovering,160,40,0.15251079,-0.0079644715,-0.015218238,0.0084228294,0.0019130775,0.011447331,0.024275354,0.0049715439,0.0023857244,0.0023660604,0.000112685,-0.0019857911,0.011933364,-0.011354746,0.0066560892,0.0047582204,-0.0039608844,-0.0010622589,0.014957236,0.0020046322,-0.0076352342,0.0019886563,0.0034190724,0.0015450722,0.010068281,0.00075206825,-0.0038263345,0.020159498,-0.012372523,-0.0026667675,0.0074351958,-0.0014523951,-0.0057608675,0.025278959,0.0031298323,-0.0057656116,0.0017181797,-0.0014381733,-0.0035559673,0.019148955,0.0063113387,-0.0049936215
hovering,170,40,0.145668,0.0044925569,-0.001097121,0.0068174501,-0.00099248739,0.010261072,0.025876073,0.010307972,0.010662678,0.005225732,-0.00065980357,-0.004479392,0.011591837,-0.0057283605,0.0044288175,0.0043982355,-0.0023361718,-0.0016525365,0.01477975,0.0023238964,-0.0045445514,0.0030842298,0.0036441519,0.0024268225,0.012005661,0.0021650109,-0.0039022985,0.015603018,-0.0066794812,-0.0045837827,0.0052006263,0.00061998134,-0.0047043646,0.02316523,0.000545677,-0.0029642037,0.0011641912,-0.00055334761,-0.002773083,0.016755969,0.0018355198,0.0007277006
hovering,180,40,0.14870158,0.0218151,0.0052197958,0.0052279449,-0.0013517558,0.0053566838,0.028901434,0.012091879,0.01867655,0.0073020396,0.0037817963,-0.0050436485,0.011962769,-1.6145926E-05,0.0045785995,0.0060368366,-0.0013036928,-0.0024752742,0.013074187,-0.0018335856,-0.0050525629,0.0034867672,0.0031189444,0.0037429018,0.012451933,0.0049909735,-0.0013424,0.01240512,-0.0014222278,-0.0058975988,0.0068287422,0.0038904147,-0.0035373205,0.021375793,-2.3672937E-05,-0.0028025185,0.0031307824,0.0019732988,-0.0033478756,0.016517229,-0.0020811259,0.0023642595
hovering,0,60,0.1682504,0.023136789,-0.038253475,0.023963451,0.0068505491,-0.01999618,0.023182,0.0037230286,0.0035727919,0.0051377393,0.00097840903,-0.0028186715,0.016814695,0.010436821,0.0029395969,0.00084447122,0.0010817187,-0.00070358834,0.01058603,0.00034270694,-0.0047587563,0.0129613,0.00012643936,0.00043445486,0.015834904,-0.0034248905,-0.0010467983,0.013957625,0.0051116139,-0.0027003476,-0.0044093697,-0.00020117574,-0.00013314291,0.01339221,-0.0016413287,-0.0059474111,0.014202804,0.0020452684,-0.0029646065,0.02178254,-0.0022923709,-0.0041308167
hovering,10,60,0.1736808,0.029099525,-0.041456228,0.027791398,0.0071187525,-0.023583783,0.024728514,0.0019133394,0.00042471749,0.0028075797,-0.001214697,-0.002815563,0.017355262,0.013163578,0.0054366448,0.0024952657,0.0026416208,-0.00096934738,0.01139148,0.0023492954,-0.0051205288,0.012074608,-0.0010447605,0.00098273995,0.015481523,-0.0035361025,-0.00097399213,0.013238862,0.0045448532,-0.0031696249,-0.0020529218,0.00052935473,8.0068929E-05,0.012932773,-1.75878E-05,-0.0060938332,0.013262455,0.0023030108,-0.0016775202,0.022174005,0.00034886804,-0.0039762069
hovering,20,60,0.18516913,0.039080946,-0.037370361,0.028167606,0.0093647976,-0.020928293,0.026386381,0.0054676638,-0.0039128169,0.0019466092,-0.00028119595,0.000389386,0.016903648,0.015146834,0.00798401,0.0045726698,0.0025689769,-0.00053221425,0.013427645,0.00305384,-0.0046664857,0.011050446,-0.0021013133,0.0010820267,0.014142659,-0.0040899737,-0.0012343511,0.013718606,0.0055683957,-0.00078355763,0.0012996795,0.00055725492,-0.0013312177,0.014458807,0.0011475449,-0.0074410198,0.015234324,0.0040468383,-0.00066299729,0.023860051,-0.001368717,-0.0053328305
hovering,30,60,0.19200212,0.051673885,-0.025338817,0.02456233,0.012200544,-0.015109742,0.025941636,0.0082520935,-0.0034705998,0.0015588717,0.0017622784,-0.0011053212,0.018385744,0.018242773,0.012169486,0.0066418526,0.0036892287,0.00082156949,0.015128906,0.0036403787,-0.0053133034,0.010274403,-0.0031840156,0.00065554049,0.013312135,-0.0040040153,-0.00061046167,0.013430799,0.0063232998,0.0029138295,0.0042382867,0.0036674807,0.0020237789,0.01660593,0.0025503636,-0.0092539799,0.017223867,0.00072944014,-0.0037839059,0.024697358,-0.0021959651,-0.0052757079
hovering,40,60,0.20571504,0.047141292,-0.027968941,0.024095543,0.010693006,-0.018502535,0.027486222,0.009803737,-0.0057253049,0.0065059279,0.0011879396,-0.0020915256,0.019538333,0.016975787,0.015094369,0.0084729131,0.0037792299,0.0019576655,0.016260487,0.0020217493,-0.0066945026,0.0096416274,-0.0036375856,0.00011410659,0.012731061,-0.0028022922,-0.0017575513,0.014621741,0.0066578912,0.0055585536,0.0059243584,0.0049721082,0.0029238261,0.017533959,0.0023201589,-0.0094433716,0.017842713,-2.6924982E-05,-0.0040312216,0.025060155,-0.004803512,-0.0053714496
hovering,50,60,0.21486925,0.045147856,-0.022045147,0.024841329,0.014073054,-0.014321039,0.029193543,0.013347106,-0.0045058715,0.0053383073,0.0013034622,-0.00035820846,0.020009938,0.013430696,0.017409832,0.0090884434,0.0042084405,0.0028511027,0.017453125,0.0014475215,-0.0063747374,0.009057528,-0.0030607395,0.00093843448,0.011515538,-0.002805748,-0.00037194178,0.017006104,0.0076896704,0.0062394492,0.0092099589,0.0023569877,-0.0026203749,0.018383217,0.0010071269,-0.011043475,0.018107377,-0.00077904285,-0.0042364402,0.02566484,-0.0070706787,-0.0056518777
hovering,60,60,0.22587145,0.038690924,-0.015155843,0.025937025,0.017524295,-0.0093743871,0.029712436,0.01601377,-0.0066774221,0.0061224577,0.00090544972,-0.0033765276,0.021404163,0.0090965856,0.018077121,0.0096890403,0.0037659843,0.0038892947,0.017857658,-0.00024585641,-0.0056273527,0.0083780389,-0.003055641,0.00085772567,0.010652519,-0.0033655739,-0.0012420636,0.019907906,0.0053375337,0.0083533184,0.01089162,0.0028175584,-0.00025516833,0.020286555,0.0016147083,-0.0091990976,0.017960385,-0.0014098277,-0.0046420434,0.02707165,-0.010308062,-0.0059392402
hovering,70,60,0.22953641,0.031832408,-0.0072412302,0.025268464,0.016823522,-0.0071022898,0.031399968,0.017181074,-0.0046480528,0.0046289043,0.0013267159,-0.0033810999,0.021092478,0.0059257124,0.01979631,0.009847209,0.0031056058,0.0041593242,0.017458126,-0.00044453896,-0.0062935608,0.0073541079,-0.0032752408,0.00080279853,0.0097520831,-0.0032162053,-0.0013954799,0.021566783,0.0047657395,0.010317748,0.012821484,0.0028895053,0.0008364649,0.021885404,0.0011040982,-0.0096640277,0.017184899,-0.0015899828,-0.0039170482,0.029276504,-0.012763597,-0.006752317
hovering,80,60,0.23214763,0.019810116,0.0013137048,0.024488064,0.016945324,-0.0035832858,0.03370163,0.015945014,-0.0013788767,0.0032873228,0.00055127942,-0.0016632807,0.021904409,0.0024980267,0.020388473,0.0091700711,0.0013359355,0.0050868956,0.018280969,-0.00029986339,-0.0060118103,0.0068066441,-0.0031763348,0.00053325027,0.0089226819,-0.0030180777,-0.0015422804,0.023637005,0.0040867267,0.011132173,0.012546684,0.0013644796,0.00034845551,0.023578371,-0.0016221047,-0.010166084,0.016300614,-0.0021424315,-0.0035093385,0.029523161,-0.012657857,-0.0083205865
hovering,90,60,0.22852595,-0.00019022631,-0.00048580389,0.021564241,0.013101971,-0.0051646627,0.034154608,0.010901792,0.0012108157,0.00053314155,-0.0010075477,0.00092713864,0.022083357,-0.0012670358,0.01999774,0.0079956659,-0.00012086653,0.0042502994,0.016942364,-0.00011172437,-0.006759567,0.0058002194,-0.0034703053,-0.00047122499,0.0076634421,-0.0027192417,-0.0017898136,0.026226205,0.00073641956,0.012401693,0.01385408,0.0011406905,-0.00060787951,0.025818557,-0.0035654097,-0.011598118,0.016246898,-0.0027109851,-0.0032423515,0.029643175,-0.011097983,-0.0096398724
hovering,100,60,0.22178445,-0.01327451,-0.0029334359,0.018526541,0.012909904,-0.003651787,0.034862465,0.0063830346,0.0031150043,0.00079085003,-0.0018052114,0.0016326455,0.021543728,-0.0048267861,0.019019227,0.0066964312,-0.00092756677,0.0035112409,0.017054167,-0.0016139261,-0.0060630742,0.0047573947,-0.0031112365,-0.00099388422,0.0074507478,-0.0020907144,-0.0027774479,0.025053812,-0.0031647343,0.012680016,0.013292796,0.00066398723,-0.0016313755,0.027603525,-0.0043066523,-0.012864151,0.015547969,-0.0033517616,-0.0033568177,0.028604018,-0.0080328461,-0.011553032
hovering,110,60,0.2117568,-0.015568203,-0.0066864422,0.016564938,0.0083120121,0.0021445617,0.03405268,0.0071584762,0.0051369708,8.6373285E-05,-0.0011793451,0.0021081965,0.018664769,-0.0057740737,0.018167625,0.0066338826,-0.001374834,0.0020926262,0.01746027,-0.0017665942,-0.006130844,0.0034072396,-0.0018352819,-0.0019404786,0.0076508098,-0.0012878728,-0.0034999762,0.022696845,-0.0059716309,0.0093156929,0.013292686,0.00053071923,-0.0026603445,0.029340194,-0.0033095562,-0.014268866,0.01365246,-0.0038720713,-0.0041598471,0.028253649,-0.0051981499,-0.012991759
hovering,120,60,0.2034922,-0.021269886,-0.015748159,0.014500066,0.0076132957,0.001509135,0.031976213,0.0014237044,0.0030889823,-1.0973144E-05,-0.0017168429,0.00092251282,0.017824626,-0.0095933598,0.015510778,0.0064518693,-0.0028238693,0.0021548319,0.01654235,0.0007460953,-0.0074122363,0.0032724873,-0.0018919982,-0.0016541198,0.0077142859,-0.00099898527,-0.0036793801,0.022541248,-0.00770183,0.0098513854,0.012945342,9.9417274E-05,-0.0034916585,0.030161695,-0.00073630181,-0.014443132,0.01180783,-0.0037297969,-0.0048368267,0.027765158,-0.0019594144,-0.013268431
hovering,130,60,0.19336714,-0.019217832,-0.01602389,0.01285494,0.007076379,0.0034736511,0.027102449,0.0007762085,0.0045260732,-0.00012613328,-0.0014026696,0.00041024739,0.017572171,-0.011545302,0.012598796,0.0067794441,-0.0035822998,0.0013325478,0.01605549,-0.00067819353,-0.006520238,0.0039059386,-0.001406523,-0.0015623881,0.0083551397,0.00044679172,-0.0041902008,0.022141532,-0.008973161,0.0086699099,0.012053267,-0.00027956996,-0.0032810933,0.030044598,0.0021286364,-0.013913479,0.0098684279,-0.0028306099,-0.0054517671,0.026759881,0.0010524811,-0.012115949
hovering,140,60,0.18613894,-0.019039867,-0.017184504,0.011345829,0.0012176442,0.0061690306,0.026948854,0.0037869194,0.0067454361,-0.00091655544,0.0010177393,-0.001572114,0.016412798,-0.012064049,0.0093984066,0.0064369264,-0.0031208055,0.0010075099,0.016556543,-0.0011342262,-0.0074635937,0.0032331964,-0.0010730448,-0.0020936295,0.0092535425,0.00097896673,-0.0047647485,0.023849799,-0.01155074,0.0042521664,0.010772187,-0.0015069976,-0.0031679304,0.028499949,0.004320379,-0.010995999,0.0084723945,-0.0017793414,-0.0055461453,0.025273477,0.0018676898,-0.0091528929
hovering,150,60,0.17215827,-0.01174614,-0.019279514,0.010383293,0.0030879193,0.0056068871,0.023972614,0.0020469344,0.005498205,-0.00071053249,0.00088588304,-0.0016869866,0.016026954,-0.013138494,0.0052625254,0.0066274214,-0.0032415389,0.00030687704,0.015921455,0.0017877963,-0.0068614905,0.0032773452,-0.00015058561,-0.0024936918,0.011359842,0.00039968301,-0.0056596577,0.020746201,-0.0091717775,0.0023902619,0.008731565,0.00072524751,-0.0026733708,0.025512846,0.0049007848,-0.0091762745,0.0069853056,-0.00081121332,-0.0054793331,0.023323962,0.00093322042,-0.0043134658
hovering,160,60,0.1596159,-0.0069071622,-0.0078535794,0.0086071491,0.0013899397,0.0035947413,0.025938126,0.003601801,0.014028974,0.00023993495,0.001086475,-0.00087104793,0.014748217,-0.015026199,0.0037913621,0.0051473328,-0.0025382383,-0.0008942302,0.014975085,-0.00050969321,-0.0046245569,0.0032639359,0.00080271376,-0.0017769046,0.011193841,0.0059587745,-0.0048267958,0.0167448,-0.0065612243,0.00021310631,0.0074319493,0.0016812027,-0.0025699282,0.021261717,0.0057970129,-0.0068018785,0.0062571096,0.0022549117,-0.0069322358,0.023806701,-0.004844639,-0.00018418476
hovering,170,60,0.15919095,-0.0081844072,-0.0010698967,0.0081604786,-0.0082072129,0.0054347294,0.027982955,0.0056026278,0.020554314,0.0016359517,3.9790627E-05,-0.0016395715,0.014395371,-0.013310182,0.0017187913,0.003218646,-0.0024793307,-0.00098651333,0.014119646,-0.0021719338,-0.0038340931,0.0038622918,0.0014093046,-0.0014839448,0.012565387,0.0064414192,-0.0045378143,0.017164905,-0.0059695521,-0.0021127254,0.0069436493,0.0038643528,-0.0010224464,0.019340483,0.0073066612,-0.005118272,0.0064983277,0.0057932313,-0.006737054,0.023302859,-0.006503583,-0.001305297
hovering,180,60,0.15219676,0.00045748986,-0.0025325779,0.0079998728,-0.0054581171,0.0063247558,0.025243364,0.0048851342,0.021123411,0.0032898258,0.00013126471,-0.003050173,0.013506437,-0.008669396,0.00049180313,0.0014665929,-0.00064350681,-0.00051552255,0.012794412,-0.0028289065,-0.0039267051,0.0046175479,0.0023124584,-0.00095541104,0.013687239,0.0068122518,-0.0039506839,0.015404458,-0.0069594258,-0.0049690851,0.0052572543,0.0034505626,-0.00072733497,0.020244708,0.0076075191,-0.0042699596,0.0075238608,0.0036169782,-0.0049562109,0.021161185,-0.0037993268,-0.0031514614
hovering,0,80,0.16457588,0.0089351455,-0.020246769,0.024727019,0.0061045966,-0.019443168,0.023432533,0.00095445545,-0.0074159498,0.0035475655,0.0010179511,-0.0024350051,0.015549123,0.0091298818,0.00059453775,0.0019109098,0.0014877741,-0.00043731869,0.0066616636,0.0010056343,-0.0013342699,0.01222461,0.0031367191,0.0044294981,0.016687727,-0.0062358825,0.00024288279,0.016755457,0.0024282681,-0.00040704718,-0.0014404487,-0.0013741859,-0.0020133347,0.0049751876,-0.0023189782,0.00070390336,0.016613841,-0.0045990737,0.00018707015,0.022930688,-0.0018020147,0.0070814322
hovering,10,80,0.16719002,0.019109853,-0.013821195,0.02495344,0.0098016397,-0.017928668,0.024459743,0.0048117678,-0.0053008458,0.0023272099,0.00082524861,-0.00081492185,0.015885099,0.010546241,0.0025845359,0.0016371876,0.002594557,0.00070351013,0.0069284774,0.0010170323,-0.00097964188,0.011702316,0.0018975448,0.0047103736,0.016031819,-0.0061169827,-0.00024079561,0.018046756,0.0046451086,-0.00061535839,-0.00043676299,-0.00092378198,-0.0022292699,0.0061899604,-0.0038006219,7.261129E-05,0.016410415,-0.0034989326,1.178154E-05,0.023054354,-0.002688967,0.0062054939
hovering,20,80,0.16944854,0.017148583,-0.013436812,0.025117242,0.011178327,-0.018397623,0.025246805,0.0050298837,-0.004923287,0.0018688953,0.00065876524,-0.00052911765,0.015948822,0.010103287,0.0039179202,0.0020571584,0.0022502405,0.00061308119,0.006768943,0.0010753119000000001,-0.00064073194,0.011405584,0.00061586099,0.0047643077,0.015701454,-0.0064926486,-0.0011004652,0.019006329,0.0045442895,0.0002364377,0.00052396592,-0.00015848936,-0.002595067,0.0064863732,-0.0030935728,-0.00041049624,0.016218047,-0.0039553424,-0.0010147016,0.023098918,-0.0046073302,0.0066429315
